date,step,decision_day,actions,status
2020-10-15,74,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-10-16,75,True,"[0.16192865371704102, -0.3020096719264984, -0.060390014201402664, -0.09830821305513382, -0.17684385180473328, 0.025599045678973198, -0.01584451086819172, 0.2698071002960205, -0.2286674827337265, -0.009636769071221352, 0.4475836157798767, 0.2798413038253784, 0.17344777286052704, -0.15371565520763397, 0.10317949950695038, -0.23919112980365753, 0.3446766138076782, 0.29927748441696167, -0.08323121815919876, 0.1007341742515564, 0.08077844977378845, 0.08655755966901779, 0.32211244106292725, 0.21075119078159332, 0.05995139479637146, -0.3099572956562042, 0.12079956382513046, 0.2720745801925659]",model_decision
2020-10-19,76,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-10-20,77,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-10-21,78,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-10-22,79,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-10-23,80,True,"[0.16192865371704102, -0.3020096719264984, -0.060390014201402664, -0.09830821305513382, -0.17684385180473328, 0.025599045678973198, -0.01584451086819172, 0.2698071002960205, -0.2286674827337265, -0.009636769071221352, 0.4475836157798767, 0.2798413038253784, 0.17344777286052704, -0.15371565520763397, 0.10317949950695038, -0.23919112980365753, 0.3446766138076782, 0.29927748441696167, -0.08323121815919876, 0.1007341742515564, 0.08077844977378845, 0.08655755966901779, 0.32211244106292725, 0.21075119078159332, 0.05995139479637146, -0.3099572956562042, 0.12079956382513046, 0.2720745801925659]",model_decision
2020-10-26,81,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-10-27,82,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-10-28,83,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-10-29,84,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-10-30,85,True,"[0.16192865371704102, -0.3020096719264984, -0.060390014201402664, -0.09830821305513382, -0.17684385180473328, 0.025599045678973198, -0.01584451086819172, 0.2698071002960205, -0.2286674827337265, -0.009636769071221352, 0.4475836157798767, 0.2798413038253784, 0.17344777286052704, -0.15371565520763397, 0.10317949950695038, -0.23919112980365753, 0.3446766138076782, 0.29927748441696167, -0.08323121815919876, 0.1007341742515564, 0.08077844977378845, 0.08655755966901779, 0.32211244106292725, 0.21075119078159332, 0.05995139479637146, -0.3099572956562042, 0.12079956382513046, 0.2720745801925659]",model_decision
2020-11-02,86,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-03,87,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-04,88,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-05,89,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-06,90,True,"[0.16192865371704102, -0.3020096719264984, -0.060390014201402664, -0.09830821305513382, -0.17684385180473328, 0.025599045678973198, -0.01584451086819172, 0.2698071002960205, -0.2286674827337265, -0.009636769071221352, 0.4475836157798767, 0.2798413038253784, 0.17344777286052704, -0.15371565520763397, 0.10317949950695038, -0.23919112980365753, 0.3446766138076782, 0.29927748441696167, -0.08323121815919876, 0.1007341742515564, 0.08077844977378845, 0.08655755966901779, 0.32211244106292725, 0.21075119078159332, 0.05995139479637146, -0.3099572956562042, 0.12079956382513046, 0.2720745801925659]",model_decision
2020-11-09,91,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-10,92,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-11,93,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-12,94,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-13,95,True,"[0.16192865371704102, -0.3020096719264984, -0.060390014201402664, -0.09830821305513382, -0.17684385180473328, 0.025599045678973198, -0.01584451086819172, 0.2698071002960205, -0.2286674827337265, -0.009636769071221352, 0.4475836157798767, 0.2798413038253784, 0.17344777286052704, -0.15371565520763397, 0.10317949950695038, -0.23919112980365753, 0.3446766138076782, 0.29927748441696167, -0.08323121815919876, 0.1007341742515564, 0.08077844977378845, 0.08655755966901779, 0.32211244106292725, 0.21075119078159332, 0.05995139479637146, -0.3099572956562042, 0.12079956382513046, 0.2720745801925659]",model_decision
2020-11-16,96,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-17,97,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-18,98,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-19,99,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-20,100,True,"[0.16192865371704102, -0.3020096719264984, -0.060390014201402664, -0.09830821305513382, -0.17684385180473328, 0.025599045678973198, -0.01584451086819172, 0.2698071002960205, -0.2286674827337265, -0.009636769071221352, 0.4475836157798767, 0.2798413038253784, 0.17344777286052704, -0.15371565520763397, 0.10317949950695038, -0.23919112980365753, 0.3446766138076782, 0.29927748441696167, -0.08323121815919876, 0.1007341742515564, 0.08077844977378845, 0.08655755966901779, 0.32211244106292725, 0.21075119078159332, 0.05995139479637146, -0.3099572956562042, 0.12079956382513046, 0.2720745801925659]",model_decision
2020-11-23,101,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-24,102,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-25,103,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-27,104,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-11-30,105,True,"[0.16192865371704102, -0.3020096719264984, -0.060390014201402664, -0.09830821305513382, -0.17684385180473328, 0.025599045678973198, -0.01584451086819172, 0.2698071002960205, -0.2286674827337265, -0.009636769071221352, 0.4475836157798767, 0.2798413038253784, 0.17344777286052704, -0.15371565520763397, 0.10317949950695038, -0.23919112980365753, 0.3446766138076782, 0.29927748441696167, -0.08323121815919876, 0.1007341742515564, 0.08077844977378845, 0.08655755966901779, 0.32211244106292725, 0.21075119078159332, 0.05995139479637146, -0.3099572956562042, 0.12079956382513046, 0.2720745801925659]",model_decision
2020-12-01,106,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-02,107,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-03,108,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-04,109,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-07,110,True,"[0.16192865371704102, -0.3020096719264984, -0.060390014201402664, -0.09830821305513382, -0.17684385180473328, 0.025599045678973198, -0.01584451086819172, 0.2698071002960205, -0.2286674827337265, -0.009636769071221352, 0.4475836157798767, 0.2798413038253784, 0.17344777286052704, -0.15371565520763397, 0.10317949950695038, -0.23919112980365753, 0.3446766138076782, 0.29927748441696167, -0.08323121815919876, 0.1007341742515564, 0.08077844977378845, 0.08655755966901779, 0.32211244106292725, 0.21075119078159332, 0.05995139479637146, -0.3099572956562042, 0.12079956382513046, 0.2720745801925659]",model_decision
2020-12-08,111,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-09,112,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-10,113,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-11,114,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-14,115,True,"[0.16192865371704102, -0.3020096719264984, -0.060390014201402664, -0.09830821305513382, -0.17684385180473328, 0.025599045678973198, -0.01584451086819172, 0.2698071002960205, -0.2286674827337265, -0.009636769071221352, 0.4475836157798767, 0.2798413038253784, 0.17344777286052704, -0.15371565520763397, 0.10317949950695038, -0.23919112980365753, 0.3446766138076782, 0.29927748441696167, -0.08323121815919876, 0.1007341742515564, 0.08077844977378845, 0.08655755966901779, 0.32211244106292725, 0.21075119078159332, 0.05995139479637146, -0.3099572956562042, 0.12079956382513046, 0.2720745801925659]",model_decision
2020-12-15,116,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-16,117,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-17,118,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-18,119,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-21,120,True,"[0.16192865371704102, -0.3020096719264984, -0.060390014201402664, -0.09830821305513382, -0.17684385180473328, 0.025599045678973198, -0.01584451086819172, 0.2698071002960205, -0.2286674827337265, -0.009636769071221352, 0.4475836157798767, 0.2798413038253784, 0.17344777286052704, -0.15371565520763397, 0.10317949950695038, -0.23919112980365753, 0.3446766138076782, 0.29927748441696167, -0.08323121815919876, 0.1007341742515564, 0.08077844977378845, 0.08655755966901779, 0.32211244106292725, 0.21075119078159332, 0.05995139479637146, -0.3099572956562042, 0.12079956382513046, 0.2720745801925659]",model_decision
2020-12-22,121,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-23,122,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-24,123,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-28,124,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-29,125,True,"[0.012426143512129784, -0.09795761108398438, 0.0006227173143997788, 0.032219886779785156, -0.06340716034173965, 0.10012909770011902, -0.08440111577510834, -0.016965875402092934, -0.08763319998979568, -0.12539325654506683, 0.1945532262325287, 0.11670595407485962, -0.04694724455475807, 0.03364967182278633, 0.0003230196889489889, 0.1144786849617958, 0.225829616189003, -0.014303958043456078, -0.09173854440450668, 0.12703044712543488, -0.12478858977556229, 0.0016149720177054405, -0.10280819982290268, 0.13366466760635376, 0.09043394774198532, -0.03969404473900795, 0.0338224396109581, -0.055359914898872375]",model_decision
2020-12-30,126,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2020-12-31,127,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-01-04,128,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-01-05,129,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-01-06,130,True,"[0.06834674626588821, -0.16021326184272766, -0.13760626316070557, 0.15206094086170197, -0.2459568977355957, 0.11750057339668274, -0.16314983367919922, 0.054669689387083054, -0.05507563799619675, -0.20258665084838867, 0.24831542372703552, 0.2532612681388855, -0.060372862964868546, -0.013649333268404007, -0.029341697692871094, -0.004215451888740063, 0.2998097836971283, 0.18800733983516693, -0.12196770310401917, 0.14226041734218597, -0.005481606815010309, -0.03867659345269203, -0.027344772592186928, 0.1556040197610855, 0.0821685940027237, -0.15737000107765198, 0.10789371281862259, 0.07432640343904495]",model_decision
2021-01-07,131,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-01-08,132,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-01-11,133,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-01-12,134,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-01-13,135,True,"[-0.05345054715871811, -0.010120470076799393, -0.001897788024507463, 0.12757837772369385, -0.07396940886974335, 0.026209084317088127, -0.053375471383333206, -0.07517964392900467, 0.061921291053295135, -0.1379963606595993, 0.08514100313186646, 0.1381957232952118, 0.03799525648355484, 0.05967225506901741, 0.0009720956441015005, 0.1523255705833435, 0.2280406355857849, -0.0037182625383138657, -0.20306022465229034, 0.25975123047828674, -0.08532965928316116, -0.06134878844022751, -0.17852120101451874, 0.10759290307760239, 0.1547589749097824, -0.04770268499851227, 0.1650191992521286, -0.0063917068764567375]",model_decision
2021-01-14,136,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-01-15,137,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-01-19,138,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-01-20,139,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-01-21,140,True,"[0.013501835986971855, -0.14289051294326782, -0.01350698247551918, 0.10838551074266434, -0.11504259705543518, 0.07874691486358643, -0.06419812142848969, 0.04073473811149597, -0.0018864960875362158, -0.13287019729614258, 0.2769271433353424, 0.29238712787628174, 0.08947505801916122, -0.03749417886137962, -0.04925073683261871, 0.03251843899488449, 0.33283865451812744, 0.03835085779428482, -0.13429678976535797, 0.18284961581230164, -0.08126575499773026, -0.05837954580783844, -0.07313276082277298, 0.1422892063856125, 0.09305286407470703, -0.14666426181793213, 0.14863334596157074, 0.07868057489395142]",model_decision
2021-01-22,141,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-01-25,142,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-01-26,143,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-01-27,144,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-01-28,145,True,"[0.047610171139240265, -0.05512121692299843, -0.007728100288659334, -0.005853853188455105, -0.11277289688587189, 0.07204420864582062, -0.11799957603216171, 0.05341779813170433, -0.06977424025535583, -0.06265132874250412, 0.23920796811580658, 0.19889336824417114, 0.0171440951526165, -0.04126759618520737, 0.0030607429798692465, 0.11717162281274796, 0.2102411389350891, -0.0018095951527357101, -0.1342158317565918, 0.1130312830209732, -0.12221048772335052, -0.04402085393667221, -0.05263061821460724, 0.16729329526424408, 0.009487872943282127, -0.0062585072591900826, 0.08294467628002167, -0.007645157165825367]",model_decision
2021-01-29,146,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
2021-02-01,147,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",scheduled_hold
